Session_ID,Station_ID,Vehicle_ID,Start_Time,End_Time,Energy_Consumed_kWh,Payment_Amount,Charging_Mode,Session_Status
918037,15603,55751,2024-04-24 06:40:00,2024-04-24 07:16:00,31.14,659.67,Fast,Completed
918038,17704,68772,2024-04-14 14:23:00,2024-04-14 15:28:00,5.06,116.61,Normal,Interrupted
918039,21256,60951,2024-04-17 10:04:00,2024-04-17 11:11:00,33.91,346.92,Normal,Interrupted
918040,10745,69767,2023-08-05 02:37:00,2023-08-05 04:17:00,37.6,584.98,Fast,Scheduled
918041,15544,61088,2024-03-29 01:11:00,2024-03-29 01:48:00,10.11,154.49,Trickle,Interrupted
918042,15921,65726,2023-03-06 00:43:00,2023-03-06 03:34:00,13.21,170.16,Fast,Scheduled
918043,10990,67503,2023-10-15 12:20:00,2023-10-15 14:54:00,25.14,273.95,Trickle,Scheduled
918044,13383,52222,2024-09-04 05:38:00,2024-09-04 07:38:00,50.97,631.08,Trickle,Interrupted
918045,19810,55648,2025-01-18 11:38:00,2025-01-18 13:56:00,49.18,1020.56,Trickle,Scheduled
918046,15759,66460,2024-03-18 05:40:00,2024-03-18 07:21:00,28.58,291.98,Fast,Scheduled
918047,14889,60941,2023-10-11 14:49:00,2023-10-11 16:55:00,16.59,176.21,Normal,Completed
918048,17657,58908,2023-01-29 08:21:00,2023-01-29 10:02:00,53.5,1236.17,Fast,Scheduled
918049,10254,53747,2023-12-03 16:31:00,2023-12-03 19:17:00,41.65,836.31,Fast,Interrupted
918050,16534,60441,2025-02-16 08:51:00,2025-02-16 09:32:00,16.38,181.15,Trickle,Interrupted
918051,26278,69717,2024-01-10 15:43:00,2024-01-10 18:19:00,22.06,484.29,Trickle,Completed
918052,28267,57431,2025-03-05 22:38:00,2025-03-06 00:12:00,56.26,805.61,Trickle,Completed
918053,28235,57445,2023-01-05 04:04:00,2023-01-05 06:19:00,22.56,541.78,Trickle,Interrupted
918054,26994,69065,2023-08-07 12:05:00,2023-08-07 13:22:00,6.04,72.89,Normal,Interrupted
918055,20896,52676,2025-03-23 09:50:00,2025-03-23 10:23:00,17.53,264.97,Trickle,Completed
918056,28246,52746,2024-04-12 03:00:00,2024-04-12 04:07:00,56.7,1275.25,Fast,Completed
918057,24354,50240,2024-05-25 16:36:00,2024-05-25 17:37:00,27.19,561.39,Trickle,Interrupted
918058,15458,50681,2023-10-18 16:09:00,2023-10-18 17:04:00,51.7,746.91,Normal,Completed
918059,11353,61421,2023-09-26 14:49:00,2023-09-26 15:29:00,33.43,829.68,Trickle,Interrupted
918060,21187,51613,2024-04-20 20:19:00,2024-04-20 22:39:00,55.53,1353.08,Normal,Completed
918061,10546,68679,2025-03-11 02:06:00,2025-03-11 02:54:00,38.23,507.15,Normal,Scheduled
918062,16792,66992,2024-05-24 03:46:00,2024-05-24 05:21:00,35.56,463.72,Fast,Completed
918063,25891,69396,2024-04-14 20:33:00,2024-04-14 23:06:00,14.43,177.5,Trickle,Scheduled
918064,26635,68085,2023-12-11 19:46:00,2023-12-11 22:22:00,48.8,1217.8,Fast,Interrupted
918065,19626,56509,2024-04-27 19:45:00,2024-04-27 22:37:00,33.61,820.74,Trickle,Scheduled
918066,25973,50641,2023-07-13 16:11:00,2023-07-13 17:52:00,47.91,708.11,Normal,Completed
918067,12961,54996,2024-03-06 17:29:00,2024-03-06 19:08:00,46.85,954.03,Normal,Scheduled
918068,19043,64597,2024-09-07 05:07:00,2024-09-07 07:08:00,57.57,847.66,Normal,Scheduled
918069,15824,60346,2023-02-20 04:32:00,2023-02-20 06:08:00,7.88,126.3,Normal,Completed
918070,26190,57850,2024-11-11 10:54:00,2024-11-11 13:00:00,55.8,1127.73,Trickle,Completed
918071,17089,67812,2023-10-18 20:06:00,2023-10-18 21:05:00,58.25,717.02,Trickle,Interrupted
918072,18363,50338,2023-12-29 11:54:00,2023-12-29 12:29:00,9.15,182.32,Normal,Completed
918073,21956,63946,2023-04-24 01:27:00,2023-04-24 03:51:00,18.18,453.74,Fast,Completed
918074,19166,66531,2024-02-17 13:48:00,2024-02-17 15:54:00,41.6,452.12,Trickle,Scheduled
918075,16465,55235,2024-05-25 19:29:00,2024-05-25 21:52:00,10.97,236.02,Fast,Scheduled
918076,27662,63571,2024-03-07 12:35:00,2024-03-07 14:18:00,24.98,565.5,Fast,Interrupted
918077,29116,50419,2024-04-06 22:33:00,2024-04-07 00:03:00,46.86,812.54,Normal,Interrupted
918078,25247,69033,2023-07-25 13:29:00,2023-07-25 15:07:00,25.14,277.16,Trickle,Completed
918079,24274,66109,2023-05-12 04:31:00,2023-05-12 06:40:00,23.7,568.31,Trickle,Scheduled
918080,21301,57499,2024-06-30 10:09:00,2024-06-30 12:41:00,51.04,927.11,Fast,Completed
918081,16924,67475,2025-03-01 04:37:00,2025-03-01 07:34:00,15.96,174.05,Trickle,Completed
918082,17782,69662,2024-11-16 12:10:00,2024-11-16 14:03:00,38.35,930.55,Normal,Scheduled
918083,27744,66464,2024-05-27 03:43:00,2024-05-27 06:24:00,38.88,778.47,Fast,Scheduled
918084,23481,56468,2023-07-19 18:52:00,2023-07-19 21:45:00,7.98,110.04,Normal,Scheduled
918085,29018,52254,2023-02-25 02:22:00,2023-02-25 03:09:00,43.08,817.04,Fast,Completed
918086,11959,62180,2024-05-02 12:47:00,2024-05-02 14:41:00,43.57,722.21,Trickle,Scheduled
918087,18406,59489,2023-05-14 14:33:00,2023-05-14 17:25:00,48.24,853.45,Trickle,Interrupted
918088,28081,63563,2025-03-12 15:28:00,2025-03-12 16:23:00,56.52,868.44,Trickle,Scheduled
918089,27411,65068,2024-07-23 07:46:00,2024-07-23 09:19:00,24.5,516.84,Trickle,Scheduled
918090,19835,59288,2024-07-05 13:08:00,2024-07-05 14:18:00,23.39,543.05,Normal,Scheduled
918091,19842,54459,2025-03-21 20:23:00,2025-03-21 21:50:00,48.87,757.08,Normal,Scheduled
918092,15961,66483,2024-05-10 06:01:00,2024-05-10 07:25:00,39.02,477.85,Trickle,Scheduled
918093,26904,63525,2023-08-05 05:00:00,2023-08-05 06:31:00,26.26,455.87,Trickle,Interrupted
918094,22713,66577,2023-04-13 16:02:00,2023-04-13 17:05:00,53.91,952.21,Trickle,Scheduled
918095,20988,53523,2023-11-02 02:30:00,2023-11-02 04:10:00,51.85,585.68,Trickle,Interrupted
918096,29752,55961,2024-09-28 06:20:00,2024-09-28 08:11:00,5.32,120.02,Normal,Completed
918097,21064,54436,2024-02-19 00:06:00,2024-02-19 01:31:00,34.91,851.64,Normal,Scheduled
918098,10042,58647,2023-08-12 01:26:00,2023-08-12 04:22:00,56.31,752.76,Normal,Scheduled
918099,18267,51126,2023-07-06 00:05:00,2023-07-06 01:25:00,58.29,994.44,Trickle,Completed
918100,27720,57118,2023-12-26 04:13:00,2023-12-26 06:36:00,13.08,228.16,Fast,Interrupted
918101,16904,65038,2023-04-09 19:02:00,2023-04-09 19:32:00,48.24,1028.24,Trickle,Completed
918102,26614,60681,2023-10-26 02:25:00,2023-10-26 03:34:00,25.96,358.07,Fast,Completed
918103,11090,58289,2023-08-20 23:54:00,2023-08-21 02:30:00,55.59,953.34,Trickle,Interrupted
918104,28934,61622,2024-04-18 23:28:00,2024-04-19 01:26:00,30.46,692.96,Normal,Completed
918105,20916,65819,2023-04-24 05:58:00,2023-04-24 07:15:00,25.78,289.05,Fast,Interrupted
918106,12895,58432,2024-02-19 07:40:00,2024-02-19 10:37:00,36.21,432.87,Normal,Completed
918107,13481,57193,2023-11-17 00:58:00,2023-11-17 03:30:00,20.65,361.74,Fast,Completed
918108,29948,61755,2024-02-20 16:06:00,2024-02-20 16:47:00,20.97,321.02,Normal,Interrupted
918109,24059,65093,2024-10-31 01:29:00,2024-10-31 03:03:00,26.54,410.53,Trickle,Scheduled
918110,14555,68679,2023-08-15 12:15:00,2023-08-15 14:00:00,11.65,216.4,Normal,Interrupted
918111,24628,53913,2023-03-09 00:32:00,2023-03-09 02:34:00,55.64,1252.17,Trickle,Completed
918112,10796,63119,2023-11-09 11:50:00,2023-11-09 13:16:00,31.07,692.09,Fast,Scheduled
918113,16504,62443,2023-11-28 10:46:00,2023-11-28 12:54:00,24.83,287.26,Trickle,Completed
918114,25374,57572,2023-06-19 23:02:00,2023-06-20 00:09:00,48.1,538.15,Normal,Scheduled
918115,23100,52223,2024-03-05 17:09:00,2024-03-05 19:11:00,10.02,147.62,Trickle,Completed
918116,26231,58439,2024-04-02 11:05:00,2024-04-02 13:26:00,31.41,730.16,Normal,Interrupted
918117,25612,69190,2025-02-02 13:48:00,2025-02-02 15:24:00,10.74,144.76,Normal,Completed
918118,23823,66876,2024-07-06 23:15:00,2024-07-07 01:23:00,51.47,804.96,Trickle,Interrupted
918119,25020,64583,2024-08-28 18:48:00,2024-08-28 19:43:00,41.68,928.02,Trickle,Scheduled
918120,21732,62501,2023-06-02 15:39:00,2023-06-02 16:37:00,49.04,903.97,Normal,Completed
918121,15963,61658,2025-01-30 16:01:00,2025-01-30 16:48:00,13.86,214.68,Normal,Completed
918122,14275,53963,2024-11-21 19:59:00,2024-11-21 21:43:00,55.73,1053.67,Normal,Completed
918123,15719,53522,2023-12-29 22:37:00,2023-12-30 01:02:00,26.74,603.34,Fast,Completed
918124,16767,52281,2023-04-18 13:02:00,2023-04-18 13:58:00,55.42,1079.94,Normal,Scheduled
918125,21767,68215,2024-05-14 11:09:00,2024-05-14 12:25:00,20.38,376.63,Normal,Interrupted
918126,29437,60230,2024-03-02 01:45:00,2024-03-02 03:58:00,53.4,1001.7,Normal,Completed
918127,11269,64332,2023-01-23 03:06:00,2023-01-23 03:36:00,34.53,852.25,Fast,Scheduled
918128,26503,66014,2024-12-14 15:10:00,2024-12-14 15:41:00,37.67,696.88,Fast,Completed
918129,18558,54472,2023-03-18 17:51:00,2023-03-18 18:43:00,35.67,401.12,Trickle,Scheduled
918130,27432,59535,2023-10-25 03:56:00,2023-10-25 06:18:00,19.02,203.26,Fast,Scheduled
918131,23507,51204,2025-03-10 19:14:00,2025-03-10 20:52:00,6.97,167.59,Normal,Completed
918132,25191,56378,2024-05-27 14:19:00,2024-05-27 15:27:00,53.45,701.59,Normal,Interrupted
918133,12952,63701,2025-03-16 06:30:00,2025-03-16 08:30:00,13.09,242.81,Normal,Scheduled
918134,21660,55807,2023-03-16 20:16:00,2023-03-16 20:52:00,26.73,617.21,Trickle,Interrupted
918135,20624,63211,2024-09-05 15:48:00,2024-09-05 16:46:00,58.68,1397.08,Trickle,Completed
918136,22953,58071,2024-06-14 20:40:00,2024-06-14 23:02:00,37.61,853.52,Trickle,Scheduled
918137,28597,68958,2024-02-16 23:22:00,2024-02-17 02:14:00,53.37,1125.29,Fast,Completed
918138,20574,58423,2023-08-06 04:41:00,2023-08-06 07:30:00,24.62,494.49,Normal,Interrupted
918139,18929,61010,2023-08-13 07:19:00,2023-08-13 08:02:00,23.97,312.8,Trickle,Scheduled
918140,28098,51608,2023-10-02 20:05:00,2023-10-02 22:20:00,56.39,1403.71,Trickle,Completed
918141,16187,50978,2024-06-22 06:09:00,2024-06-22 07:21:00,48.63,626.51,Normal,Completed
918142,25782,52442,2024-11-20 03:46:00,2024-11-20 06:28:00,56.75,1126.53,Trickle,Scheduled
918143,16525,61480,2023-11-09 07:54:00,2023-11-09 08:46:00,5.71,69.04,Fast,Completed
918144,24550,59566,2023-10-30 00:38:00,2023-10-30 01:18:00,10.23,161.61,Fast,Scheduled
918145,18169,53450,2024-07-12 03:47:00,2024-07-12 06:14:00,40.8,861.12,Normal,Scheduled
918146,15092,68794,2024-04-28 01:35:00,2024-04-28 04:21:00,55.74,891.07,Fast,Completed
918147,24191,66972,2024-07-09 14:43:00,2024-07-09 16:58:00,59.74,1050.19,Normal,Interrupted
918148,21760,62150,2024-12-20 00:29:00,2024-12-20 02:44:00,35.71,466.43,Normal,Scheduled
918149,23156,54408,2023-08-07 17:00:00,2023-08-07 18:52:00,56.78,963.13,Normal,Scheduled
918150,29643,68046,2024-09-12 06:42:00,2024-09-12 08:03:00,36.9,580.53,Fast,Interrupted
918151,21308,52980,2023-12-13 01:32:00,2023-12-13 03:50:00,54.19,879.39,Normal,Completed
918152,13746,56635,2023-07-26 07:57:00,2023-07-26 10:27:00,56.11,623.61,Fast,Interrupted
918153,25907,67538,2025-01-03 11:33:00,2025-01-03 14:11:00,31.9,758.31,Fast,Completed
918154,23308,54392,2024-03-02 13:23:00,2024-03-02 14:31:00,13.24,158.33,Trickle,Scheduled
918155,22850,59227,2023-11-05 18:03:00,2023-11-05 18:48:00,8.22,95.51,Trickle,Completed
918156,15658,58837,2024-07-26 17:21:00,2024-07-26 19:01:00,41.29,456.22,Normal,Completed
918157,27895,58704,2023-11-23 19:34:00,2023-11-23 20:53:00,45.14,629.63,Fast,Scheduled
918158,19732,50868,2023-06-14 08:51:00,2023-06-14 11:04:00,6.16,149.4,Trickle,Scheduled
918159,24635,69323,2024-01-10 12:56:00,2024-01-10 14:37:00,51.33,1243.14,Trickle,Completed
918160,14698,69733,2023-02-18 11:30:00,2023-02-18 13:00:00,22.01,450.19,Normal,Scheduled
918161,23353,51244,2023-05-31 01:59:00,2023-05-31 04:27:00,7.25,170.98,Normal,Completed
918162,21713,55192,2023-01-19 12:26:00,2023-01-19 14:16:00,17.89,407.41,Normal,Completed
918163,17884,66933,2025-04-07 06:33:00,2025-04-07 08:11:00,39.36,602.1,Normal,Completed
918164,17095,51113,2024-06-18 17:07:00,2024-06-18 17:51:00,25.63,398.14,Normal,Interrupted
918165,14782,66587,2024-04-12 20:37:00,2024-04-12 21:09:00,32.64,476.4,Fast,Scheduled
918166,15450,57485,2024-05-23 01:29:00,2024-05-23 03:48:00,30,393.52,Fast,Interrupted
918167,12899,64511,2023-08-23 11:03:00,2023-08-23 13:31:00,16.29,308.16,Fast,Interrupted
918168,17510,57732,2023-07-04 10:31:00,2023-07-04 11:26:00,35.46,574.86,Trickle,Interrupted
918169,27369,50038,2024-01-28 10:25:00,2024-01-28 12:42:00,48.73,1001.58,Fast,Interrupted
918170,25560,61529,2025-02-12 00:42:00,2025-02-12 01:25:00,21.61,448.91,Fast,Completed
918171,13380,63089,2023-07-26 05:08:00,2023-07-26 06:06:00,26.45,386.28,Normal,Interrupted
918172,25949,59728,2023-09-21 14:38:00,2023-09-21 16:33:00,40,931.69,Trickle,Interrupted
918173,11926,55866,2024-08-13 15:59:00,2024-08-13 18:56:00,5.29,76.09,Trickle,Scheduled
918174,22750,58229,2024-12-17 23:12:00,2024-12-18 01:33:00,45.9,828.53,Fast,Interrupted
918175,28879,57656,2023-06-25 09:16:00,2023-06-25 10:29:00,6.22,141.67,Fast,Interrupted
918176,25763,60385,2023-07-20 22:35:00,2023-07-21 00:41:00,10.35,235.29,Fast,Completed
918177,22743,61751,2023-08-30 22:37:00,2023-08-31 01:13:00,29.12,295.16,Trickle,Completed
918178,11229,56875,2025-03-27 17:32:00,2025-03-27 19:42:00,23.2,488.78,Trickle,Scheduled
918179,15468,69883,2025-04-07 14:42:00,2025-04-07 17:01:00,55.13,839.65,Trickle,Completed
918180,28351,62424,2024-01-18 05:42:00,2024-01-18 08:12:00,38,706.99,Normal,Interrupted
918181,24850,55060,2024-04-25 17:55:00,2024-04-25 19:40:00,10.59,230.55,Trickle,Interrupted
918182,23253,60689,2024-10-14 10:44:00,2024-10-14 13:32:00,16.38,393.22,Trickle,Interrupted
918183,27470,66316,2025-03-01 01:59:00,2025-03-01 03:37:00,14.51,313.05,Normal,Completed
918184,22054,53697,2024-03-29 02:32:00,2024-03-29 03:27:00,27.65,667.84,Normal,Completed
918185,19736,59446,2024-09-12 23:27:00,2024-09-13 00:40:00,5.12,98,Trickle,Scheduled
918186,18363,54745,2023-10-20 03:08:00,2023-10-20 04:05:00,40.24,841.21,Fast,Interrupted
918187,11224,59295,2024-11-14 02:28:00,2024-11-14 03:06:00,46.01,721.93,Normal,Interrupted
918188,13172,53808,2023-04-19 19:12:00,2023-04-19 19:51:00,25.05,589.96,Normal,Scheduled
918189,10902,62437,2024-06-23 19:27:00,2024-06-23 22:12:00,23.23,486.07,Normal,Completed
918190,13526,55601,2023-07-23 10:14:00,2023-07-23 10:56:00,57.99,1055.74,Normal,Scheduled
918191,14472,59609,2024-07-13 09:53:00,2024-07-13 12:11:00,24.52,475.2,Trickle,Interrupted
918192,26744,55190,2025-03-15 21:54:00,2025-03-15 22:28:00,12.19,287.68,Trickle,Scheduled
918193,28463,53502,2023-04-11 15:03:00,2023-04-11 17:12:00,58.45,760.82,Normal,Scheduled
918194,12283,64939,2023-10-18 20:02:00,2023-10-18 22:59:00,16.77,177.48,Trickle,Completed
918195,23040,50714,2025-01-10 15:29:00,2025-01-10 17:04:00,39.95,582.14,Fast,Completed
918196,11203,58766,2024-02-04 02:59:00,2024-02-04 05:14:00,51.26,1085.44,Normal,Completed
918197,11788,51941,2024-10-21 02:01:00,2024-10-21 03:45:00,58.93,1366.19,Trickle,Scheduled
918198,10067,69886,2025-01-22 09:00:00,2025-01-22 09:57:00,11.13,188.35,Trickle,Scheduled
918199,18246,54755,2023-04-16 02:14:00,2023-04-16 03:35:00,59.22,974.34,Trickle,Scheduled
918200,15386,61626,2023-03-16 02:08:00,2023-03-16 04:37:00,54.13,550.23,Normal,Interrupted
918201,16787,60103,2023-02-03 13:23:00,2023-02-03 14:54:00,38.01,393.11,Fast,Completed
918202,15864,61297,2025-04-01 08:40:00,2025-04-01 10:19:00,57.49,928.02,Trickle,Completed
918203,23186,62603,2023-10-02 23:49:00,2023-10-03 02:23:00,29.41,464.2,Normal,Scheduled
918204,10109,69458,2025-01-08 13:12:00,2025-01-08 16:01:00,26.09,481.27,Trickle,Completed
918205,20229,51645,2024-08-13 10:36:00,2024-08-13 11:22:00,39.95,852.69,Fast,Scheduled
918206,14286,54254,2023-01-17 00:41:00,2023-01-17 01:17:00,55.97,1305.39,Normal,Scheduled
918207,18351,65440,2024-12-28 17:15:00,2024-12-28 18:59:00,53,1102.84,Fast,Interrupted
918208,12356,65084,2023-03-18 14:46:00,2023-03-18 16:31:00,13.8,221.02,Normal,Scheduled
918209,21863,60107,2024-11-22 09:18:00,2024-11-22 11:39:00,34.22,646.02,Normal,Interrupted
918210,18644,57665,2024-07-12 17:51:00,2024-07-12 19:40:00,37.26,716.3,Trickle,Scheduled
918211,26551,56142,2023-03-11 17:58:00,2023-03-11 20:32:00,40.68,717.32,Normal,Completed
918212,17759,65313,2023-02-21 09:24:00,2023-02-21 10:31:00,40.95,561.5,Normal,Completed
918213,10528,54879,2023-06-02 23:00:00,2023-06-03 00:41:00,37.93,868.02,Fast,Scheduled
918214,23616,50268,2024-06-23 09:28:00,2024-06-23 10:18:00,34.14,780.62,Fast,Interrupted
918215,10472,60922,2023-06-14 15:43:00,2023-06-14 17:41:00,26.5,554.02,Normal,Scheduled
918216,18232,56579,2023-06-18 19:57:00,2023-06-18 20:29:00,51.28,1142.53,Fast,Interrupted
918217,23024,63306,2023-05-30 13:33:00,2023-05-30 15:15:00,10.87,204.46,Fast,Scheduled
918218,25255,61208,2024-10-01 23:57:00,2024-10-02 02:23:00,48.18,1061.67,Trickle,Scheduled
918219,24921,52470,2024-10-29 23:48:00,2024-10-30 02:44:00,47.82,651.35,Fast,Scheduled
918220,23883,50427,2025-04-06 00:43:00,2025-04-06 02:19:00,39.46,401.75,Normal,Scheduled
918221,21402,60409,2024-06-26 05:37:00,2024-06-26 07:48:00,41.27,1023.41,Normal,Scheduled
918222,22567,51156,2024-09-14 06:14:00,2024-09-14 07:42:00,37.34,393.04,Normal,Completed
918223,17113,51923,2024-04-02 17:17:00,2024-04-02 19:22:00,50.44,863.4,Fast,Interrupted
918224,15922,54487,2023-06-24 02:09:00,2023-06-24 04:13:00,43.47,823.87,Normal,Interrupted
918225,15353,58432,2023-06-10 11:27:00,2023-06-10 13:34:00,5.93,130.64,Fast,Completed
918226,28013,50238,2024-03-18 08:28:00,2024-03-18 09:31:00,14.8,318.07,Trickle,Interrupted
918227,17271,54859,2024-10-09 01:15:00,2024-10-09 02:53:00,5.25,89.77,Normal,Interrupted
918228,28997,66552,2023-12-14 13:13:00,2023-12-14 13:49:00,57.37,890.59,Trickle,Completed
918229,23167,66112,2023-08-14 21:19:00,2023-08-14 22:05:00,42.38,1048.6,Fast,Interrupted
918230,29203,63381,2023-12-06 20:00:00,2023-12-06 21:21:00,58.07,1002.27,Fast,Interrupted
918231,20740,56369,2023-07-06 10:29:00,2023-07-06 11:13:00,57.44,942.06,Fast,Interrupted
918232,19715,63958,2024-01-05 08:31:00,2024-01-05 10:41:00,54.96,684.07,Fast,Interrupted
918233,27279,60348,2024-12-04 04:04:00,2024-12-04 05:58:00,48.4,1040.88,Normal,Interrupted
918234,22935,56289,2023-06-15 13:47:00,2023-06-15 16:33:00,14.1,235.71,Normal,Completed
918235,17426,63325,2023-01-28 16:33:00,2023-01-28 18:26:00,24.27,494.98,Fast,Completed
918236,21317,52603,2024-12-24 04:01:00,2024-12-24 06:36:00,36.81,429.31,Trickle,Completed
918237,29659,51991,2024-05-17 14:03:00,2024-05-17 15:58:00,10.56,155.42,Fast,Completed
918238,28415,68565,2023-02-23 17:41:00,2023-02-23 20:13:00,10.57,241.29,Trickle,Scheduled
918239,24361,53383,2023-05-18 13:44:00,2023-05-18 15:41:00,20.18,230.44,Normal,Scheduled
918240,20467,59821,2025-01-31 13:41:00,2025-01-31 14:33:00,49.92,633.97,Trickle,Interrupted
918241,16299,69991,2025-01-14 00:24:00,2025-01-14 01:41:00,6.18,114.75,Normal,Completed
918242,22191,55306,2023-02-28 08:28:00,2023-02-28 09:32:00,27.22,496.36,Fast,Completed
918243,20702,67693,2024-05-17 22:29:00,2024-05-18 00:20:00,50.9,900.18,Fast,Interrupted
918244,17320,59096,2024-02-06 04:31:00,2024-02-06 06:04:00,43.21,908.88,Trickle,Interrupted
918245,22618,69030,2024-01-28 02:45:00,2024-01-28 05:22:00,7.49,142.2,Normal,Interrupted
918246,27833,51960,2024-04-12 16:02:00,2024-04-12 19:00:00,37.3,848.47,Fast,Completed
918247,18452,57355,2023-09-18 12:11:00,2023-09-18 14:28:00,41.61,468.02,Trickle,Interrupted
918248,15685,68282,2023-03-30 21:42:00,2023-03-30 22:35:00,17.65,217.3,Fast,Interrupted
918249,21160,65368,2025-03-14 21:09:00,2025-03-14 23:30:00,45.33,990.51,Fast,Scheduled
918250,17585,58882,2023-12-12 23:49:00,2023-12-13 00:38:00,30.32,685.54,Trickle,Interrupted
918251,19466,58125,2024-12-04 05:23:00,2024-12-04 07:52:00,6.81,126.71,Normal,Completed
918252,11445,67048,2024-11-11 09:25:00,2024-11-11 10:20:00,8.88,147.08,Fast,Scheduled
918253,12965,69340,2025-01-04 13:29:00,2025-01-04 15:42:00,11.4,190.77,Normal,Completed
918254,10662,68191,2024-08-08 13:59:00,2024-08-08 15:28:00,57.8,850.42,Normal,Scheduled
918255,25904,53483,2024-12-25 21:32:00,2024-12-25 23:37:00,51.72,706.19,Normal,Interrupted
918256,29872,60041,2023-02-19 16:21:00,2023-02-19 19:01:00,26.57,314.86,Trickle,Scheduled
918257,14504,66114,2023-09-07 10:32:00,2023-09-07 13:32:00,52.03,893.93,Fast,Completed
918258,27429,57389,2024-02-28 05:09:00,2024-02-28 06:13:00,29.04,529.04,Trickle,Scheduled
918259,17777,54820,2023-12-31 16:29:00,2023-12-31 18:01:00,21.07,469.83,Trickle,Completed
918260,20324,65720,2023-05-21 03:13:00,2023-05-21 05:58:00,32.25,505.77,Trickle,Completed
918261,14630,69535,2023-09-09 10:44:00,2023-09-09 12:42:00,34.78,560.59,Trickle,Completed
918262,16666,65721,2023-08-10 12:17:00,2023-08-10 13:24:00,50.6,674.55,Trickle,Interrupted
918263,27209,65148,2024-01-10 19:44:00,2024-01-10 20:53:00,34.75,669.67,Fast,Interrupted
918264,22025,61630,2023-04-06 16:44:00,2023-04-06 17:16:00,19.4,365.59,Fast,Scheduled
918265,17252,63842,2023-01-30 09:51:00,2023-01-30 11:39:00,15.22,242.13,Normal,Interrupted
918266,24847,69680,2024-10-16 23:34:00,2024-10-17 00:12:00,26.24,650.06,Normal,Completed
918267,29253,63584,2023-12-06 01:37:00,2023-12-06 02:11:00,7.79,159.85,Normal,Scheduled
918268,24818,67490,2025-03-20 02:23:00,2025-03-20 05:12:00,21.52,236.84,Trickle,Scheduled
918269,12704,56734,2023-11-01 07:48:00,2023-11-01 09:00:00,46.81,877.09,Trickle,Interrupted
918270,29378,51873,2023-01-09 00:47:00,2023-01-09 01:54:00,10.58,148.17,Fast,Interrupted
918271,22098,54164,2024-01-06 21:27:00,2024-01-06 23:02:00,46.7,516.24,Normal,Interrupted
918272,25372,50425,2024-01-22 08:54:00,2024-01-22 10:49:00,11.26,210.08,Fast,Scheduled
918273,12905,66881,2023-11-25 00:24:00,2023-11-25 02:53:00,29.68,690.12,Fast,Interrupted
918274,26007,55805,2023-09-16 16:00:00,2023-09-16 16:53:00,20.02,324.13,Trickle,Scheduled
918275,26935,56667,2023-05-22 01:51:00,2023-05-22 03:12:00,36.69,839.66,Normal,Scheduled
918276,29059,52268,2024-04-02 03:37:00,2024-04-02 04:48:00,5.69,125.28,Trickle,Completed
918277,27555,52115,2024-11-05 11:18:00,2024-11-05 12:41:00,39.42,675.15,Fast,Scheduled
918278,18681,60167,2024-04-18 01:16:00,2024-04-18 01:56:00,50.15,517.93,Fast,Scheduled
918279,28254,61028,2024-08-09 16:06:00,2024-08-09 18:29:00,55.3,910.9,Fast,Interrupted
918280,13450,62601,2024-12-12 02:15:00,2024-12-12 03:20:00,53.33,680.81,Trickle,Interrupted
918281,16848,54450,2024-11-15 02:43:00,2024-11-15 04:15:00,43.5,621.96,Trickle,Interrupted
918282,27124,62571,2024-10-16 21:31:00,2024-10-17 00:01:00,51.87,635.23,Fast,Interrupted
918283,10645,64775,2025-02-04 19:17:00,2025-02-04 21:06:00,42.56,612.85,Normal,Scheduled
918284,17965,65270,2023-01-04 06:04:00,2023-01-04 08:41:00,28.28,646.8,Trickle,Scheduled
918285,28496,68728,2025-01-14 17:28:00,2025-01-14 19:05:00,39.1,588.61,Trickle,Completed
918286,16800,58545,2024-04-09 12:33:00,2024-04-09 14:17:00,15.75,165.09,Trickle,Completed
918287,26621,66298,2024-12-20 14:46:00,2024-12-20 15:43:00,21.48,314.68,Trickle,Completed
918288,13577,52189,2023-03-06 22:43:00,2023-03-06 23:39:00,44.72,776.37,Normal,Completed
918289,29566,56628,2025-01-07 05:18:00,2025-01-07 07:53:00,55.48,961.82,Trickle,Interrupted
918290,15541,60965,2023-12-10 10:36:00,2023-12-10 12:12:00,27.46,278.29,Trickle,Scheduled
918291,14567,54434,2024-12-31 23:19:00,2025-01-01 02:01:00,9,123.46,Normal,Scheduled
918292,13531,60224,2025-02-27 07:36:00,2025-02-27 08:36:00,45.66,1118.77,Fast,Interrupted
918293,14966,52136,2024-06-20 05:58:00,2024-06-20 08:41:00,48.72,828.05,Fast,Interrupted
918294,20428,60132,2023-11-17 17:47:00,2023-11-17 18:31:00,27.99,458.47,Normal,Completed
918295,13679,63144,2023-09-20 20:26:00,2023-09-20 22:02:00,58.64,655.51,Fast,Scheduled
918296,26787,58735,2024-06-09 19:35:00,2024-06-09 20:17:00,35.69,436.09,Normal,Interrupted
918297,27176,50253,2023-10-20 22:50:00,2023-10-20 23:54:00,38.64,808.92,Normal,Interrupted
918298,12113,59031,2023-07-15 02:07:00,2023-07-15 03:47:00,20.65,426.89,Trickle,Scheduled
918299,27994,50379,2023-06-10 07:59:00,2023-06-10 10:20:00,8.75,201.3,Trickle,Completed
918300,17623,54658,2024-08-17 11:00:00,2024-08-17 11:34:00,46.73,1019.12,Normal,Scheduled
